snapshot_date,rank,name,symbol,market_cap,price,circulating,volume_24h
2022-10-24,88,MINAMina,MINA,"$381,508,534.75",$0.531,"718,449,498 MINA *","$9,748,866.38"
2022-10-24,51,OKBOKB,OKB,"$948,709,728.65",$15.81,"60,000,000 OKB *","$24,599,905.49"
2022-10-24,90,XDCXDC Network,XDC,"$375,386,782.39",$0.03051,"12,305,012,699 XDC *","$3,658,261.29"
2022-10-24,49,EOSEOS,EOS,"$1,071,586,465.35",$1.0672,"1,004,071,230 EOS *","$162,856,798.81"
2022-10-24,12,DOTPolkadot,DOT,"$6,682,619,264.69",$5.9154,"1,129,697,348DOT*","$221,737,505.85"
2022-10-24,11,MATICPolygon,MATIC,"$7,807,403,032.73",$0.8939,"8,734,317,475MATIC*","$516,315,604.15"
2022-10-24,20,LTCLitecoin,LTC,"$3,756,516,919.61",$52.57,"71,458,456LTC","$397,590,910.47"
2022-10-24,19,LEOUNUS SED LEO,LEO,"$3,892,131,475.80",$4.0800,"953,954,130LEO*","$3,350,463.87"
2022-10-24,18,UNIUniswap,UNI,"$4,682,828,054.34",$6.1438,"762,209,327UNI*","$93,436,936.03"
2022-10-24,17,AVAXAvalanche,AVAX,"$4,684,515,224.44",$15.76,"297,249,269AVAX*","$160,269,141.54"
2022-10-24,16,WBTCWrapped Bitcoin,WBTC,"$4,734,129,271.15","$19,324.53","244,980WBTC*","$129,191,755.52"
2022-10-24,15,SHIBShiba Inu,SHIB,"$5,449,592,757.22",$0.00000993,"549,063,278,876,302SHIB*","$118,009,700.37"
2022-10-24,14,TRXTRON,TRX,"$5,663,076,812.03",$0.06136,"92,285,152,773TRX*","$281,871,240.60"
2022-10-24,13,DAIDai,DAI,"$6,241,992,772.74",$0.9997,"6,243,600,483DAI*","$268,269,167.26"
2022-10-24,24,FTTFTX Token,FTT,"$3,037,366,265.55",$22.79,"133,261,305 FTT *","$35,298,131.99"
2022-10-24,23,ETCEthereum Classic,ETC,"$3,116,880,928.22",$22.66,"137,542,484 ETC","$286,859,418.63"
2022-10-24,10,DOGEDogecoin,DOGE,"$7,894,713,938.48",$0.05951,"132,670,764,300DOGE","$226,574,582.08"
2022-10-24,5,USDCUSD Coin,USDC,"$43,853,276,612.85",$0.9999,"43,854,135,004USDC*","$3,031,244,247.34"
2022-10-24,9,SOLSolana,SOL,"$10,145,550,217.84",$28.31,"358,372,568SOL*","$667,625,312.22"
2022-10-24,2,ETHEthereum,ETH,"$164,592,661,444.43","$1,345.00","122,373,863ETH*","$13,092,820,173.30"
2022-10-24,3,USDTTether,USDT,"$68,456,986,509.69",$1.0001,"68,453,108,029USDT*","$40,494,105,062.96"
2022-10-24,4,BNBBNB,BNB,"$43,830,941,988.52",$273.98,"159,980,133BNB*","$535,946,813.79"
2022-10-24,1,BTCBitcoin,BTC,"$371,211,779,873.32","$19,345.57","19,188,462BTC","$30,202,235,804.59"
2022-10-24,6,XRPXRP,XRP,"$22,639,752,899.88",$0.4538,"49,887,015,710XRP*","$1,293,537,736.90"
2022-10-24,7,BUSDBinance USD,BUSD,"$21,632,296,259.52",$1.0002,"21,628,100,611BUSD*","$5,618,010,117.57"
2022-10-24,8,ADACardano,ADA,"$12,276,296,712.11",$0.3579,"34,305,013,541ADA*","$389,895,508.56"
2022-10-24,21,LINKChainlink,LINK,"$3,398,847,496.78",$6.9138,"491,599,970 LINK *","$283,071,961.10"
2022-10-24,39,HBARHedera,HBAR,"$1,347,081,813.04",$0.05865,"22,968,168,351 HBAR *","$33,409,077.35"
2022-10-24,37,APEApeCoin,APE,"$1,383,921,620.55",$4.5097,"306,875,000 APE *","$102,450,998.52"
2022-10-24,22,ATOMCosmos,ATOM,"$3,338,814,212.70",$11.66,"286,370,297 ATOM *","$172,535,791.51"
2022-10-24,42,APTAptos,APT,"$1,239,015,629.97",$9.5309,"130,000,000 APT *","$859,797,308.86"
2022-10-24,48,SANDThe Sandbox,SAND,"$1,102,421,881.38",$0.7352,"1,499,470,108 SAND *","$126,971,224.94"
2022-10-24,47,MANADecentraland,MANA,"$1,118,788,787.17",$0.6031,"1,855,084,192 MANA *","$97,513,046.97"
2022-10-24,46,CHZChiliz,CHZ,"$1,156,314,507.93",$0.1926,"6,004,725,365 CHZ *","$265,272,745.80"
2022-10-24,45,XCNChain,XCN,"$1,176,843,421.70",$0.05481,"21,472,783,889 XCN","$11,640,193.71"
2022-10-24,44,AAVEAave,AAVE,"$1,199,360,135.85",$85.10,"14,093,193 AAVE *","$148,294,125.22"
2022-10-24,26,CROCronos,CRO,"$2,667,719,799.02",$0.1056,"25,263,013,692 CRO *","$15,587,218.32"
2022-10-24,25,XLMStellar,XLM,"$2,823,481,552.54",$0.1103,"25,593,776,189 XLM *","$79,500,035.60"
2022-10-24,41,ICPInternet Computer,ICP,"$1,298,138,810.11",$4.8276,"268,900,251 ICP *","$36,580,539.17"
2022-10-24,40,HTHuobi Token,HT,"$1,344,343,102.76",$8.7661,"153,357,694 HT *","$33,900,075.40"
2022-10-24,38,EGLDElrond,EGLD,"$1,365,250,610.22",$57.84,"23,602,232 EGLD *","$59,621,761.90"
2022-10-24,43,XTZTezos,XTZ,"$1,236,707,323.39",$1.3537,"913,590,465 XTZ *","$48,146,231.62"
2022-10-24,50,THETATheta Network,THETA,"$1,050,377,028.53",$1.0504,"1,000,000,000 THETA *","$36,107,922.05"
2022-10-24,35,LUNCTerra Classic,LUNC,"$1,520,573,386.32",$0.0002308,"6,588,858,149,868 LUNC *","$143,229,820.32"
2022-10-24,34,FLOWFlow,FLOW,"$1,534,000,103.62",$1.4804,"1,036,200,000 FLOW *","$25,082,951.90"
2022-10-24,33,VETVeChain,VET,"$1,628,661,626.31",$0.02246,"72,511,146,418 VET *","$41,703,541.09"
2022-10-24,32,TONToncoin,TON,"$1,771,295,876.80",$1.4502,"1,221,401,181 TON *","$8,552,908.12"
2022-10-24,31,BCHBitcoin Cash,BCH,"$2,073,358,758.53",$107.93,"19,209,981 BCH","$206,923,841.19"
2022-10-24,30,QNTQuant,QNT,"$2,132,077,630.81",$176.60,"12,072,738 QNT *","$95,178,585.67"
2022-10-24,29,ALGOAlgorand,ALGO,"$2,219,073,582.81",$0.3144,"7,057,004,912 ALGO *","$57,523,582.55"
2022-10-24,28,NEARNEAR Protocol,NEAR,"$2,378,252,045.81",$2.9187,"814,819,072 NEAR *","$155,703,854.26"
2022-10-24,27,XMRMonero,XMR,"$2,605,507,899.40",$143.23,"18,191,658 XMR","$64,894,664.08"
2022-10-24,36,FILFilecoin,FIL,"$1,510,928,494.25",$4.9478,"305,372,331 FIL","$85,337,060.45"
2022-10-31,71,GRTThe Graph,GRT,"$582,406,411.06",$0.08441,"6,900,000,000 GRT *","$37,289,606.39"
2022-10-31,70,NEONeo,NEO,"$602,129,989.28",$8.5361,"70,538,831 NEO *","$44,836,582.33"
2022-10-31,73,PAXGPAX Gold,PAXG,"$529,405,820.93","$1,627.89","325,209 PAXG *","$9,156,844.58"
2022-10-31,68,USDNNeutrino USD,USDN,"$661,637,735.70",$0.9726,"680,266,294 USDN *","$1,223,939.68"
2022-10-31,74,RUNETHORChain,RUNE,"$521,930,085.48",$1.5783,"330,688,061 RUNE *","$36,703,467.40"
2022-10-31,66,ETHWEthereumPoW,ETHW,"$708,010,639.95",$6.6177,"106,987,597 ETHW *","$63,624,705.69"
2022-10-31,65,MIOTAIOTA,MIOTA,"$718,889,113.39",$0.2586,"2,779,530,283 MIOTA *","$10,099,739.85"
2022-10-31,89,FEIFei USD,FEI,"$421,721,057.84",$0.9923,"424,996,178 FEI *","$2,588,603.07"
2022-10-31,67,CAKEPancakeSwap,CAKE,"$682,514,310.31",$4.7389,"144,024,290 CAKE *","$50,962,077.41"
2022-10-31,72,NEXONexo,NEXO,"$562,313,379.91",$1.0041,"560,000,011 NEXO *","$7,298,933.32"
2022-10-31,53,USDPPax Dollar,USDP,"$943,046,334.53",$0.9973,"945,642,940 USDP *","$10,841,831.86"
2022-10-31,64,USDDUSDD,USDD,"$723,042,437.89",$0.9968,"725,332,038 USDD *","$50,497,241.07"
2022-10-31,52,KCSKuCoin Token,KCS,"$989,992,601.16",$10.06,"98,379,861 KCS *","$2,352,300.46"
2022-10-31,62,SNXSynthetix,SNX,"$762,483,434.87",$2.5098,"303,804,966 SNX *","$58,180,336.71"
2022-10-31,60,KLAYKlaytn,KLAY,"$818,945,305.42",$0.2654,"3,085,923,462 KLAY *","$179,586,787.14"
2022-10-31,59,ZECZcash,ZEC,"$821,086,860.03",$52.63,"15,601,763 ZEC","$48,910,528.63"
2022-10-31,58,TUSDTrueUSD,TUSD,"$828,469,253.79",$1.0002,"828,332,034 TUSD *","$32,643,499.11"
2022-10-31,57,MKRMaker,MKR,"$879,170,595.64",$899.29,"977,631 MKR *","$29,067,269.22"
2022-10-31,56,AXSAxie Infinity,AXS,"$881,649,065.46",$9.2215,"95,607,916 AXS *","$95,306,854.95"
2022-10-31,55,BITBitDAO,BIT,"$902,019,535.69",$0.4314,"2,090,946,169 BIT *","$21,628,529.01"
2022-10-31,54,BSVBitcoin SV,BSV,"$919,603,724.13",$47.87,"19,212,152 BSV","$64,939,050.84"
2022-10-31,63,XECeCash,XEC,"$736,213,473.65",$0.00003832,"19,213,110,923,303 XEC","$16,120,972.23"
2022-10-31,69,FTMFantom,FTM,"$608,833,629.81",$0.2392,"2,545,006,273 FTM *","$177,547,735.49"
2022-10-31,61,BTTBitTorrent-New,BTT,"$772,631,128.50",$0.00000082,"945,326,125,000,000 BTT *","$19,016,550.19"
2022-10-31,76,TWTTrust Wallet Token,TWT,"$513,418,655.49",$1.2323,"416,649,900 TWT *","$24,703,694.83"
2022-10-31,75,HNTHelium,HNT,"$517,994,949.22",$3.9992,"129,524,012 HNT","$4,124,751.84"
2022-10-31,78,MINAMina,MINA,"$498,270,911.10",$0.6861,"726,233,709 MINA *","$27,785,300.39"
2022-10-31,96,RVNRavencoin,RVN,"$372,809,682.28",$0.0315,"11,833,867,390 RVN","$16,927,464.50"
2022-10-31,93,1INCH1inch Network,1INCH,"$380,698,114.42",$0.6126,"621,415,986 1INCH *","$53,805,653.96"
2022-10-31,94,XDCXDC Network,XDC,"$377,682,480.70",$0.03069,"12,305,012,699 XDC *","$3,047,450.08"
2022-10-31,95,WAVESWaves,WAVES,"$376,161,226.88",$3.4279,"109,735,324 WAVES *","$159,661,949.44"
2022-10-31,77,GTGateToken,GT,"$499,138,390.69",$4.6103,"108,265,077 GT *","$2,316,092.45"
2022-10-31,97,CVXConvex Finance,CVX,"$372,924,517.85",$5.3286,"69,985,514 CVX *","$6,615,026.28"
2022-10-31,98,USTCTerraClassicUSD,USTC,"$370,312,288.64",$0.03776,"9,808,163,270 USTC *","$24,219,370.02"
2022-10-31,99,LRCLoopring,LRC,"$365,120,509.97",$0.2745,"1,330,133,546 LRC *","$39,543,071.78"
2022-10-31,51,OKBOKB,OKB,"$1,031,632,670.37",$17.19,"60,000,000 OKB *","$49,353,821.37"
2022-10-31,87,CSPRCasper,CSPR,"$429,981,520.82",$0.04105,"10,474,896,037 CSPR *","$14,167,115.01"
2022-10-31,91,BNXBinaryX,BNX,"$405,918,852.91",$145.98,"2,780,702 BNX *","$32,954,479.22"
2022-10-31,79,GUSDGemini Dollar,GUSD,"$479,931,468.01",$0.9997,"480,097,345 GUSD *","$474,392.90"
2022-10-31,90,ZILZilliqa,ZIL,"$418,555,874.90",$0.03105,"13,478,912,991 ZIL","$81,014,956.80"
2022-10-31,88,STXStacks,STX,"$427,368,301.83",$0.3185,"1,341,995,691 STX","$7,446,198.56"
2022-10-31,86,BATBasic Attention Token,BAT,"$443,593,831.29",$0.2966,"1,495,680,554 BAT *","$27,845,929.22"
2022-10-31,85,OSMOOsmosis,OSMO,"$447,059,231.21",$1.5827,"282,464,369 OSMO *","$31,661,933.41"
2022-10-31,84,KAVAKava,KAVA,"$449,243,013.35",$1.4581,"308,091,647 KAVA *","$17,973,615.91"
2022-10-31,83,ENJEnjin Coin,ENJ,"$454,217,337.78",$0.4542,"1,000,000,000 ENJ *","$34,636,497.12"
2022-10-31,82,DASHDash,DASH,"$460,561,196.29",$41.93,"10,984,643 DASH","$76,960,042.47"
2022-10-31,81,CRVCurve DAO Token,CRV,"$470,320,045.54",$0.8848,"531,583,334 CRV *","$49,284,003.69"
2022-10-31,80,LDOLido DAO,LDO,"$478,797,947.92",$1.5299,"312,951,154 LDO *","$25,081,705.10"
2022-10-31,92,DCRDecred,DCR,"$394,863,317.88",$27.29,"14,470,309 DCR","$2,078,673.69"
2022-10-31,100,COMPCompound,COMP,"$365,483,328.55",$50.29,"7,267,152 COMP *","$34,472,734.24"
2022-10-31,13,SHIBShiba Inu,SHIB,"$6,846,891,725.41",$0.00001247,"549,063,278,876,302SHIB*","$872,998,501.89"
2022-10-31,41,HBARHedera,HBAR,"$1,369,172,240.04",$0.05961,"22,968,168,351 HBAR *","$42,169,223.70"
2022-10-31,22,LINKChainlink,LINK,"$3,864,785,642.71",$7.8616,"491,599,970 LINK *","$707,745,427.75"
2022-10-31,21,LTCLitecoin,LTC,"$3,939,048,365.05",$55.08,"71,509,281 LTC","$530,884,509.84"
2022-10-31,20,ATOMCosmos,ATOM,"$4,101,629,701.07",$14.32,"286,370,297ATOM*","$409,224,593.13"
2022-10-31,19,LEOUNUS SED LEO,LEO,"$4,327,237,983.74",$4.5361,"953,954,130LEO*","$2,913,305.59"
2022-10-31,18,WBTCWrapped Bitcoin,WBTC,"$5,031,589,967.82","$20,496.97","245,480WBTC*","$121,009,624.54"
2022-10-31,17,UNIUniswap,UNI,"$5,315,590,772.45",$6.9739,"762,209,327UNI*","$167,260,498.85"
2022-10-31,16,AVAXAvalanche,AVAX,"$5,764,846,006.23",$19.31,"298,517,107AVAX*","$520,744,777.67"
2022-10-31,15,TRXTRON,TRX,"$5,840,750,877.86",$0.06331,"92,258,749,483TRX*","$349,700,848.00"
2022-10-31,14,DAIDai,DAI,"$6,141,184,583.02",$0.9999,"6,141,922,711DAI*","$332,471,867.24"
2022-10-31,36,LUNCTerra Classic,LUNC,"$1,593,228,800.68",$0.0002418,"6,589,960,606,709 LUNC *","$236,205,256.04"
2022-10-31,12,DOTPolkadot,DOT,"$7,505,302,316.76",$6.6309,"1,131,867,183DOT*","$367,436,042.44"
2022-10-31,48,THETATheta Network,THETA,"$1,167,258,981.94",$1.1673,"1,000,000,000 THETA *","$36,391,685.61"
2022-10-31,10,SOLSolana,SOL,"$11,700,034,113.38",$32.61,"358,775,262SOL*","$1,174,404,932.63"
2022-10-31,5,USDCUSD Coin,USDC,"$43,537,884,267.33",$0.9999,"43,538,040,770USDC*","$5,307,443,271.06"
2022-10-31,2,ETHEthereum,ETH,"$192,459,145,336.39","$1,572.71","122,373,863ETH*","$19,306,919,713.92"
2022-10-31,3,USDTTether,USDT,"$69,416,268,972.45",$0.9999,"69,419,933,938USDT*","$67,168,423,337.76"
2022-10-31,4,BNBBNB,BNB,"$52,210,645,189.25",$326.36,"159,978,333BNB*","$2,168,405,759.46"
2022-10-31,1,BTCBitcoin,BTC,"$393,413,045,572.66","$20,495.77","19,194,837BTC","$45,668,466,815.41"
2022-10-31,6,XRPXRP,XRP,"$23,335,529,039.95",$0.4659,"50,085,407,159XRP*","$1,462,007,946.75"
2022-10-31,7,BUSDBinance USD,BUSD,"$21,407,095,519.98",$1.0006,"21,394,874,602BUSD*","$7,883,853,467.10"
2022-10-31,8,DOGEDogecoin,DOGE,"$16,852,635,356.65",$0.127,"132,670,764,300DOGE","$5,814,247,121.59"
2022-10-31,11,MATICPolygon,MATIC,"$7,895,715,933.93",$0.904,"8,734,317,475MATIC*","$357,871,210.90"
2022-10-31,23,FTTFTX Token,FTT,"$3,476,092,573.51",$26.11,"133,135,514 FTT *","$102,509,274.87"
2022-10-31,9,ADACardano,ADA,"$13,949,931,881.27",$0.4063,"34,330,991,171ADA*","$569,992,895.18"
2022-10-31,25,CROCronos,CRO,"$2,901,216,136.49",$0.1148,"25,263,013,692 CRO *","$43,410,160.87"
2022-10-31,38,ICPInternet Computer,ICP,"$1,422,329,476.11",$5.2887,"268,939,744 ICP *","$42,902,250.70"
2022-10-31,47,AAVEAave,AAVE,"$1,183,141,824.68",$83.95,"14,093,193 AAVE *","$112,459,032.93"
2022-10-31,46,MANADecentraland,MANA,"$1,248,214,062.57",$0.6729,"1,855,084,192 MANA *","$217,491,308.05"
2022-10-31,45,XTZTezos,XTZ,"$1,305,292,837.12",$1.4275,"914,370,890 XTZ *","$34,004,482.70"
2022-10-31,44,SANDThe Sandbox,SAND,"$1,312,046,363.35",$0.875,"1,499,470,108 SAND *","$480,485,842.88"
2022-10-31,43,HTHuobi Token,HT,"$1,342,183,268.67",$8.7520,"153,357,694 HT *","$35,512,857.35"
2022-10-31,42,CHZChiliz,CHZ,"$1,325,374,797.31",$0.2206,"6,006,975,365 CHZ *","$627,151,608.46"
2022-10-31,40,EGLDElrond,EGLD,"$1,378,377,390.35",$58.33,"23,631,527 EGLD *","$74,196,917.75"
2022-10-31,39,XCNChain,XCN,"$1,422,013,127.42",$0.06622,"21,472,783,889 XCN","$33,087,024.37"
2022-10-31,37,APEApeCoin,APE,"$1,454,175,052.67",$4.7387,"306,875,000 APE *","$217,082,109.25"
2022-10-31,35,FILFilecoin,FIL,"$1,683,948,898.29",$5.4371,"309,712,866 FIL","$160,108,907.36"
2022-10-31,24,ETCEthereum Classic,ETC,"$3,342,121,674.19",$24.28,"137,663,456 ETC","$424,002,689.57"
2022-10-31,34,FLOWFlow,FLOW,"$1,735,215,663.71",$1.6746,"1,036,200,000 FLOW *","$46,505,766.65"
2022-10-31,33,VETVeChain,VET,"$1,738,893,730.30",$0.02398,"72,511,146,418 VET *","$57,335,732.67"
2022-10-31,32,TONToncoin,TON,"$1,840,624,961.51",$1.5070,"1,221,401,181 TON *","$10,423,915.51"
2022-10-31,50,APTAptos,APT,"$1,033,011,823.26",$7.9462,"130,000,000 APT *","$345,247,064.49"
2022-10-31,31,QNTQuant,QNT,"$2,014,427,539.40",$166.86,"12,072,738 QNT *","$79,474,721.84"
2022-10-31,30,BCHBitcoin Cash,BCH,"$2,211,990,208.85",$115.11,"19,216,325 BCH","$444,780,234.65"
2022-10-31,29,ALGOAlgorand,ALGO,"$2,536,205,708.24",$0.3591,"7,062,643,061 ALGO *","$228,259,692.47"
2022-10-31,28,NEARNEAR Protocol,NEAR,"$2,539,635,594.14",$3.1072,"817,345,537 NEAR *","$186,932,364.11"
2022-10-31,27,XMRMonero,XMR,"$2,713,672,212.21",$149.15,"18,194,700 XMR","$88,726,916.03"
2022-10-31,26,XLMStellar,XLM,"$2,853,661,233.36",$0.1114,"25,612,749,458 XLM *","$89,219,495.23"
2022-10-31,49,EOSEOS,EOS,"$1,155,355,602.97",$1.1500,"1,004,675,685 EOS *","$220,492,253.18"
2022-11-07,71,GRTThe Graph,GRT,"$624,509,841.31",$0.09051,"6,900,000,000 GRT *","$49,675,451.59"
2022-11-07,70,ETHWEthereumPoW,ETHW,"$648,162,478.81",$6.0531,"107,078,705 ETHW *","$56,833,348.54"
2022-11-07,73,NEXONexo,NEXO,"$558,910,109.51",$0.9981,"560,000,011 NEXO *","$7,072,127.84"
2022-11-07,52,AXSAxie Infinity,AXS,"$941,264,308.61",$9.7730,"96,312,541 AXS *","$128,911,485.95"
2022-11-07,67,FTMFantom,FTM,"$669,909,111.83",$0.2632,"2,545,006,273 FTM *","$156,830,149.61"
2022-11-07,66,CAKEPancakeSwap,CAKE,"$689,150,806.08",$4.7633,"144,679,995 CAKE *","$50,324,515.84"
2022-11-07,65,USDDUSDD,USDD,"$723,088,039.42",$0.9969,"725,332,676 USDD *","$52,770,371.61"
2022-11-07,72,NEONeo,NEO,"$609,781,118.15",$8.6446,"70,538,831 NEO *","$32,201,542.00"
2022-11-07,68,KLAYKlaytn,KLAY,"$664,996,474.87",$0.2207,"3,012,876,029 KLAY *","$60,644,364.74"
2022-11-07,69,USDNNeutrino USD,USDN,"$663,315,008.16",$0.9751,"680,266,294 USDN *","$1,458,753.37"
2022-11-07,54,BSVBitcoin SV,BSV,"$912,623,474.84",$47.49,"19,218,383 BSV","$64,457,165.58"
2022-11-07,62,BTTBitTorrent-New,BTT,"$754,702,954.39",$0.0000008,"945,326,125,000,000 BTT *","$17,172,968.35"
2022-11-07,63,MIOTAIOTA,MIOTA,"$725,567,021.18",$0.261,"2,779,530,283 MIOTA *","$11,536,041.71"
2022-11-07,61,GUSDGemini Dollar,GUSD,"$790,532,870.07",$1.0044,"787,067,092 GUSD *","$547,088.66"
2022-11-07,60,SNXSynthetix,SNX,"$794,076,140.61",$2.6056,"304,759,323 SNX *","$96,541,644.57"
2022-11-07,59,ZECZcash,ZEC,"$800,997,802.58",$51.18,"15,651,944 ZEC","$67,335,014.62"
2022-11-07,58,TUSDTrueUSD,TUSD,"$809,769,136.61",$0.9996,"810,093,023 TUSD *","$33,689,745.07"
2022-11-07,57,MKRMaker,MKR,"$812,627,813.32",$831.22,"977,631 MKR *","$33,384,906.99"
2022-11-07,56,BITBitDAO,BIT,"$845,023,246.07",$0.4041,"2,090,946,169 BIT *","$26,656,121.26"
2022-11-07,55,APTAptos,APT,"$909,123,623.87",$6.9933,"130,000,000 APT *","$337,173,351.75"
2022-11-07,75,RUNETHORChain,RUNE,"$537,305,098.84",$1.6248,"330,688,061 RUNE *","$61,565,791.97"
2022-11-07,64,XECeCash,XEC,"$725,091,249.87",$0.00003773,"19,219,323,423,303 XEC","$9,339,066.11"
2022-11-07,99,WAVESWaves,WAVES,"$367,482,452.98",$3.3470,"109,796,008 WAVES *","$86,967,557.30"
2022-11-07,84,ENJEnjin Coin,ENJ,"$464,869,664.45",$0.4649,"1,000,000,000 ENJ *","$35,444,062.46"
2022-11-07,78,MINAMina,MINA,"$529,602,684.99",$0.7217,"733,790,986 MINA *","$25,226,001.66"
2022-11-07,53,USDPPax Dollar,USDP,"$944,160,863.57",$0.9984,"945,642,940 USDP *","$5,822,099.29"
2022-11-07,87,LRCLoopring,LRC,"$430,413,700.46",$0.3236,"1,330,133,546 LRC *","$85,475,013.41"
2022-11-07,95,1INCH1inch Network,1INCH,"$395,299,340.45",$0.6359,"621,669,321 1INCH *","$46,860,840.76"
2022-11-07,92,CSPRCasper,CSPR,"$414,271,310.20",$0.03949,"10,489,815,454 CSPR *","$15,422,213.91"
2022-11-07,93,IMXImmutableX,IMX,"$399,283,733.01",$0.5877,"679,443,994 IMX *","$32,294,471.13"
2022-11-07,94,BNXBinaryX,BNX,"$401,735,935.18",$144.48,"2,780,528 BNX *","$8,763,980.23"
2022-11-07,100,COMPCompound,COMP,"$364,972,320.45",$50.22,"7,267,152 COMP *","$36,943,569.07"
2022-11-07,96,DCRDecred,DCR,"$391,212,447.99",$27.00,"14,487,601 DCR","$2,083,942.39"
2022-11-07,97,XDCXDC Network,XDC,"$374,863,232.92",$0.03046,"12,305,012,699 XDC *","$3,162,715.15"
2022-11-07,98,CVXConvex Finance,CVX,"$368,039,631.97",$5.2455,"70,162,504 CVX *","$5,659,932.98"
2022-11-07,77,LDOLido DAO,LDO,"$524,212,110.29",$1.6751,"312,951,154 LDO *","$40,020,155.56"
2022-11-07,51,KCSKuCoin Token,KCS,"$980,558,669.59",$9.9671,"98,379,861 KCS *","$1,991,123.63"
2022-11-07,91,FEIFei USD,FEI,"$419,135,563.23",$0.9862,"424,996,178 FEI *","$948,536.61"
2022-11-07,90,STXStacks,STX,"$424,979,294.31",$0.3165,"1,342,946,327 STX","$9,175,908.16"
2022-11-07,88,ZILZilliqa,ZIL,"$433,101,028.83",$0.03207,"13,506,485,107 ZIL","$71,032,082.23"
2022-11-07,86,OSMOOsmosis,OSMO,"$435,649,756.50",$1.5423,"282,464,369 OSMO *","$19,860,518.89"
2022-11-07,85,ARArweave,AR,"$456,407,970.42",$13.67,"33,394,701 AR *","$84,723,565.62"
2022-11-07,83,BATBasic Attention Token,BAT,"$482,544,621.07",$0.3226,"1,495,680,554 BAT *","$66,410,583.34"
2022-11-07,82,TWTTrust Wallet Token,TWT,"$491,019,961.74",$1.1785,"416,649,900 TWT *","$8,880,793.95"
2022-11-07,81,DASHDash,DASH,"$503,573,525.09",$45.80,"10,994,190 DASH","$118,770,791.50"
2022-11-07,80,GTGateToken,GT,"$508,984,688.76",$4.7013,"108,265,077 GT *","$2,495,857.93"
2022-11-07,79,HNTHelium,HNT,"$512,846,510.99",$3.9431,"130,061,124 HNT","$4,841,564.03"
2022-11-07,76,CRVCurve DAO Token,CRV,"$533,880,860.94",$1.0043,"531,583,334 CRV *","$82,882,681.38"
2022-11-07,74,PAXGPAX Gold,PAXG,"$541,895,190.26","$1,666.30","325,209 PAXG *","$11,895,656.28"
2022-11-07,89,KAVAKava,KAVA,"$430,803,282.50",$1.3619,"316,333,230 KAVA *","$19,331,805.83"
2022-11-07,8,DOGEDogecoin,DOGE,"$14,766,064,918.80",$0.1113,"132,670,764,300DOGE","$1,337,977,255.91"
2022-11-07,23,ETCEthereum Classic,ETC,"$3,451,897,406.14",$25.05,"137,795,357 ETC","$380,479,371.27"
2022-11-07,10,MATICPolygon,MATIC,"$10,939,285,165.21",$1.2524,"8,734,317,475MATIC*","$1,641,348,644.09"
2022-11-07,22,LEOUNUS SED LEO,LEO,"$3,976,659,013.87",$4.1686,"953,954,130 LEO *","$2,734,498.53"
2022-11-07,21,ATOMCosmos,ATOM,"$4,085,962,917.57",$14.27,"286,370,297 ATOM *","$321,188,864.76"
2022-11-07,20,LINKChainlink,LINK,"$4,373,264,213.21",$8.8960,"491,599,970LINK*","$794,535,706.69"
2022-11-07,19,LTCLitecoin,LTC,"$4,841,330,524.71",$67.65,"71,561,981LTC","$1,373,144,069.51"
2022-11-07,18,WBTCWrapped Bitcoin,WBTC,"$5,050,358,626.71","$20,573.42","245,480WBTC*","$112,866,267.04"
2022-11-07,17,UNIUniswap,UNI,"$5,345,504,258.19",$7.0132,"762,209,327UNI*","$276,574,452.00"
2022-11-07,15,TRXTRON,TRX,"$5,744,154,960.15",$0.06228,"92,231,141,028TRX*","$348,936,353.88"
2022-11-07,12,DOTPolkadot,DOT,"$8,073,368,221.19",$7.1217,"1,133,627,089DOT*","$472,779,498.92"
2022-11-07,48,HTHuobi Token,HT,"$1,198,401,635.03",$7.8144,"153,357,694 HT *","$35,950,794.11"
2022-11-07,11,SOLSolana,SOL,"$10,691,117,754.62",$29.60,"361,169,998SOL*","$2,545,092,966.77"
2022-11-07,9,ADACardano,ADA,"$13,883,778,362.47",$0.4043,"34,343,798,696ADA*","$554,735,709.68"
2022-11-07,7,BUSDBinance USD,BUSD,"$22,540,075,035.36",$0.9998,"22,544,178,442BUSD*","$9,152,532,377.04"
2022-11-07,6,XRPXRP,XRP,"$23,393,125,567.14",$0.4659,"50,215,300,844XRP*","$1,592,938,582.66"
2022-11-07,49,EOSEOS,EOS,"$1,139,561,504.36",$1.1336,"1,005,283,872 EOS *","$169,830,774.42"
2022-11-07,5,USDCUSD Coin,USDC,"$43,278,043,798.74",$1.0003,"43,264,054,430USDC*","$3,478,168,774.14"
2022-11-07,4,BNBBNB,BNB,"$53,914,349,553.20",$337.01,"159,976,326BNB*","$1,811,518,273.64"
2022-11-07,3,USDTTether,USDT,"$69,503,191,642.28",$1.0001,"69,496,692,563USDT*","$72,598,608,063.97"
2022-11-07,2,ETHEthereum,ETH,"$191,954,575,288.26","$1,568.59","122,373,863ETH*","$15,279,963,349.45"
2022-11-07,1,BTCBitcoin,BTC,"$395,596,352,770.06","$20,602.82","19,201,081BTC","$53,510,852,236.18"
2022-11-07,31,TONToncoin,TON,"$2,164,133,676.04",$1.7718,"1,221,401,181 TON *","$14,331,022.55"
